Date,Exercise,Category,Weight,Weight Unit,Reps,Distance,Distance Unit,Time,Comment
2024-12-28,Seated Incline Dumbbell Curl,Biceps,40.0,lbs,5,,,,""
2024-12-28,Flat Dumbbell Bench Press,Chest,60.0,lbs,10,,,,""
2024-12-28,Flat Dumbbell Bench Press,Chest,100.0,lbs,20,,,,""
2024-12-28,Flat Dumbbell Bench Press,Chest,100.0,lbs,23,,,,""
2024-12-28,Tricep Cable Pull Down,Triceps,20.0,lbs,10,,,,""
2024-12-28,Tricep Cable Pull Down,Triceps,30.0,lbs,10,,,,""
2024-12-28,Tricep Cable Pull Down,Triceps,35.0,lbs,10,,,,""
2024-12-28,Tricep Cable Pull Down,Triceps,40.0,lbs,10,,,,""
2024-12-28,Tricep Cable Pull Down,Triceps,50.0,lbs,10,,,,""
2024-12-28,Tricep Cable Pull Down,Triceps,55.0,lbs,5,,,,""
2025-01-02,EZ-Bar Curl,Biceps,40.0,lbs,10,,,,""
2025-01-02,EZ-Bar Curl,Biceps,50.0,lbs,10,,,,""
2025-01-02,EZ-Bar Curl,Biceps,50.0,lbs,10,,,,""
2025-01-02,EZ-Bar Curl,Biceps,50.0,lbs,20,,,,""
2025-01-02,Cable Overhead Triceps Extension,Triceps,30.0,lbs,10,,,,""
2025-01-02,Cable Overhead Triceps Extension,Triceps,40.0,lbs,10,,,,""
2025-01-02,Cable Overhead Triceps Extension,Triceps,40.0,lbs,13,,,,""
2025-01-02,Alternating Dumbbell Shoulder Raises,Shoulders,30.0,lbs,10,,,,""
2025-01-02,Alternating Dumbbell Shoulder Raises,Shoulders,50.0,lbs,10,,,,""
2025-01-02,Alternating Dumbbell Shoulder Raises,Shoulders,40.0,lbs,22,,,,""
2025-01-02,Dumbbell Row,Back,35.0,lbs,10,,,,""
2025-01-02,Dumbbell Row,Back,50.0,lbs,20,,,,""
2025-01-05,Seated Incline Dumbbell Curl,Biceps,15.0,lbs,10,,,,""
2025-01-05,Seated Incline Dumbbell Curl,Biceps,45.0,lbs,6,,,,""
2025-01-05,Seated Incline Dumbbell Curl,Biceps,40.0,lbs,6,,,,""
2025-01-05,Seated Incline Dumbbell Curl,Biceps,35.0,lbs,10,,,,""
2025-01-05,Seated Dumbbell Press,Shoulders,50.0,lbs,10,,,,""
2025-01-05,Seated Dumbbell Press,Shoulders,70.0,lbs,10,,,,""
2025-01-05,Seated Dumbbell Press,Shoulders,100.0,lbs,5,,,,""
2025-01-05,Seated Dumbbell Press,Shoulders,100.0,lbs,8,,,,""
2025-01-05,EZ-Bar Skullcrusher,Triceps,20.0,lbs,10,,,,""
2025-01-05,EZ-Bar Skullcrusher,Triceps,40.0,lbs,20,,,,""
2025-01-05,EZ-Bar Skullcrusher,Triceps,50.0,lbs,30,,,,""
2025-01-05,Cable Upright Bar Row,Back,30.0,lbs,20,,,,""
2025-01-05,Cable Upright Bar Row,Back,40.0,lbs,15,,,,""
2025-01-05,Cable Upright Bar Row,Back,35.0,lbs,25,,,,""
2025-01-06,Selector Chest Supported Row Machine Neutral Grip Narrow,Back,100.0,lbs,10,,,,""
2025-01-06,Selector Chest Supported Row Machine Neutral Grip Narrow,Back,130.0,lbs,5,,,,""
2025-01-06,Selector Chest Supported Row Machine Neutral Grip Narrow,Back,175.0,lbs,7,,,,""
2025-01-06,Selector Chest Supported Row Machine Neutral Grip Narrow,Back,190.0,lbs,4,,,,""
2025-01-06,Selector Chest Supported Row Machine Neutral Grip Narrow,Back,130.0,lbs,15,,,,""
2025-01-06,Flat Dumbbell Bench Press,Chest,70.0,lbs,10,,,,""
2025-01-06,Flat Dumbbell Bench Press,Chest,100.0,lbs,4,,,,""
2025-01-06,Flat Dumbbell Bench Press,Chest,70.0,lbs,20,,,,""
2025-01-10,Flat Dumbbell Bench Press,Chest,80.0,lbs,10,,,,""
2025-01-10,Flat Dumbbell Bench Press,Chest,110.0,lbs,5,,,,""
2025-01-10,Flat Dumbbell Bench Press,Chest,130.0,lbs,5,,,,""
2025-01-10,Flat Dumbbell Bench Press,Chest,150.0,lbs,5,,,,""
2025-01-10,Flat Dumbbell Bench Press,Chest,180.0,lbs,2,,,,""
2025-01-11,Flat Barbell Bench Press,Chest,85.0,lbs,10,,,,""
2025-01-11,Flat Barbell Bench Press,Chest,125.0,lbs,10,,,,""
2025-01-11,Flat Barbell Bench Press,Chest,175.0,lbs,5,,,,""
2025-01-14,Flat Barbell Bench Press,Chest,95.0,lbs,10,,,,""
2025-01-14,Flat Barbell Bench Press,Chest,115.0,lbs,10,,,,""
2025-01-14,Flat Barbell Bench Press,Chest,135.0,lbs,10,,,,""
2025-01-14,Flat Barbell Bench Press,Chest,155.0,lbs,10,,,,""
2025-01-14,Flat Barbell Bench Press,Chest,165.0,lbs,5,,,,""
2025-01-14,Flat Barbell Bench Press,Chest,65.0,lbs,40,,,,""
2025-01-14,Bar Push Down,Triceps,30.0,lbs,10,,,,""
2025-01-14,Cable Overhead Triceps Extension,Triceps,30.0,lbs,10,,,,""
2025-01-14,Bar Push Down,Triceps,40.0,lbs,20,,,,""
2025-01-14,Cable Overhead Triceps Extension,Triceps,40.0,lbs,10,,,,""
2025-01-14,Bar Push Down,Triceps,50.0,lbs,20,,,,""
2025-01-14,Bar Push Down,Triceps,60.0,lbs,10,,,,""
2025-01-16,Seated Incline Dumbbell Curl,Biceps,15.0,lbs,20,,,,""
2025-01-16,Alternating Dumbbell Shoulder Raises,Shoulders,30.0,lbs,20,,,,""
2025-01-16,Alternating Dumbbell Shoulder Raises,Shoulders,40.0,lbs,12,,,,""
2025-01-16,Seated Incline Dumbbell Curl,Biceps,20.0,lbs,10,,,,""
2025-01-16,Seated Incline Dumbbell Curl,Biceps,25.0,lbs,20,,,,""
2025-01-16,Alternating Dumbbell Shoulder Raises,Shoulders,50.0,lbs,12,,,,""
2025-01-16,Seated Incline Dumbbell Curl,Biceps,30.0,lbs,16,,,,""
2025-01-16,Alternating Dumbbell Shoulder Raises,Shoulders,60.0,lbs,10,,,,""
2025-01-16,Seated Incline Dumbbell Curl,Biceps,35.0,lbs,13,,,,""
2025-01-16,Alternating Dumbbell Shoulder Raises,Shoulders,60.0,lbs,4,,,,""
2025-01-16,Alternating Dumbbell Shoulder Raises,Shoulders,20.0,lbs,70,,,,""
2025-01-16,Seated Incline Dumbbell Curl,Biceps,15.0,lbs,50,,,,""
2025-01-19,Cable Overhead Triceps Extension,Triceps,30.0,lbs,10,,,,""
2025-01-19,Cable Upright Bar Row,Back,30.0,lbs,10,,,,""
2025-01-19,Cable Overhead Triceps Extension,Triceps,40.0,lbs,10,,,,""
2025-01-19,Cable Upright Bar Row,Back,40.0,lbs,10,,,,""
2025-01-19,Cable Overhead Triceps Extension,Triceps,50.0,lbs,5,,,,""
2025-01-19,Cable Upright Bar Row,Back,50.0,lbs,10,,,,""
2025-01-19,Cable Upright Bar Row,Back,60.0,lbs,5,,,,""
2025-01-19,Pull Up,Back,1.0,lbs,10,,,,""
2025-01-19,Cable Overhead Triceps Extension,Triceps,30.0,lbs,25,,,,""
2025-01-19,Cable Upright Bar Row,Back,30.0,lbs,30,,,,""
2025-01-19,Incline Dumbbell Bench Press,Chest,100.0,lbs,10,,,,""
2025-01-19,Incline Dumbbell Bench Press,Chest,100.0,lbs,15,,,,""
2025-01-19,Incline Dumbbell Bench Press,Chest,100.0,lbs,12,,,,""
2025-01-22,EZ-Bar Curl,Biceps,20.0,lbs,25,,,,""
2025-01-22,EZ-Bar Curl,Biceps,30.0,lbs,20,,,,""
2025-01-22,EZ-Bar Curl,Biceps,40.0,lbs,30,,,,""
2025-01-22,EZ-Bar Curl,Biceps,50.0,lbs,25,,,,""
2025-01-23,Alternating Dumbbell Shoulder Raises,Shoulders,10.0,lbs,20,,,,""
2025-01-23,Alternating Dumbbell Shoulder Raises,Shoulders,20.0,lbs,20,,,,""
2025-01-23,Alternating Dumbbell Shoulder Raises,Shoulders,30.0,lbs,30,,,,""
2025-01-23,Alternating Dumbbell Shoulder Raises,Shoulders,60.0,lbs,12,,,,""
2025-01-23,Alternating Dumbbell Shoulder Raises,Shoulders,50.0,lbs,20,,,,""
2025-01-23,Dumbbell Row,Back,35.0,lbs,10,,,,""
2025-01-23,Dumbbell Row,Back,40.0,lbs,25,,,,""
2025-01-26,Seated Incline Dumbbell Curl,Biceps,10.0,lbs,5,,,,""
2025-01-26,Seated Incline Dumbbell Curl,Biceps,30.0,lbs,10,,,,""
2025-01-26,Seated Incline Dumbbell Curl,Biceps,50.0,lbs,0,,,,""
2025-01-26,Seated Incline Dumbbell Curl,Biceps,45.0,lbs,4,,,,""
2025-01-26,Seated Incline Dumbbell Curl,Biceps,40.0,lbs,5,,,,""
2025-01-26,Seated Incline Dumbbell Curl,Biceps,35.0,lbs,8,,,,""
2025-01-29,Burpee,Body,1.0,lbs,5,,,,""
2025-01-29,Burpee,Body,1.0,lbs,5,,,,""
2025-01-29,Burpee,Body,1.0,lbs,10,,,,""
2025-01-29,Burpee,Body,1.0,lbs,15,,,,""
2025-01-29,Burpee,Body,1.0,lbs,20,,,,""
2025-01-29,Burpee,Body,1.0,lbs,20,,,,""
2025-01-29,Burpee,Body,1.0,lbs,15,,,,""
2025-01-29,Burpee,Body,1.0,lbs,10,,,,""
2025-01-29,Selector Chest Supported Row Machine Neutral Grip Narrow,Back,130.0,lbs,10,,,,""
2025-02-02,Cable Overhead Triceps Extension,Triceps,30.0,lbs,10,,,,""
2025-02-02,Burpee,Body,1.0,lbs,3,,,,""
2025-02-02,Cable Overhead Triceps Extension,Triceps,40.0,lbs,16,,,,""
2025-02-02,Cable Overhead Triceps Extension,Triceps,25.0,lbs,20,,,,""
2025-02-02,Cable Upright Bar Row,Back,30.0,lbs,5,,,,""
2025-02-02,Cable Upright Bar Row,Back,40.0,lbs,15,,,,""
2025-02-02,Cable Upright Bar Row,Back,50.0,lbs,16,,,,""
2025-02-02,Pistol Squat,Legs,1.0,lbs,5,,,,""
2025-02-02,Pistol Squat,Legs,1.0,lbs,1,,,,""
2025-02-02,Pistol Squat,Legs,1.0,lbs,12,,,,""
2025-02-02,Cable Curl Single Arm Reverse Grip,Biceps,5.0,lbs,10,,,,""
2025-02-02,Cable Curl Single Arm Reverse Grip,Biceps,10.0,lbs,10,,,,""
2025-02-02,Cable Curl Single Arm Reverse Grip,Biceps,15.0,lbs,2,,,,""
2025-02-02,Cable Curl Single Arm Reverse Grip,Biceps,10.0,lbs,20,,,,""
2025-02-02,Forearm Reverse Cable Curl Behind The Back,Biceps,10.0,lbs,5,,,,""
2025-02-02,Forearm Reverse Cable Curl Behind The Back,Biceps,5.0,lbs,12,,,,""
2025-02-02,Forearm Curl Behind The Back,Biceps,10.0,lbs,15,,,,""
2025-02-02,Forearm Curl Behind The Back,Biceps,20.0,lbs,30,,,,""
2025-02-02,Forearm Curl Behind The Back,Biceps,25.0,lbs,15,,,,""
2025-02-02,Forearm Curl Behind The Back,Biceps,35.0,lbs,20,,,,""
2025-02-02,Dumbbell Hammer Curl,Biceps,35.0,lbs,10,,,,""
2025-02-03,Flat Dumbbell Fly,Chest,10.0,lbs,10,,,,""
2025-02-03,Flat Dumbbell Fly,Chest,20.0,lbs,10,,,,""
2025-02-03,Flat Dumbbell Fly,Chest,35.0,lbs,10,,,,""
2025-02-03,Flat Dumbbell Fly,Chest,45.0,lbs,3,,,,""
2025-02-03,Flat Dumbbell Fly,Chest,50.0,lbs,3,,,,""
2025-02-03,Flat Dumbbell Fly,Chest,20.0,lbs,20,,,,""
2025-02-03,Curl Pulldown Bicep,Biceps,55.0,lbs,10,,,,""
2025-02-03,Curl Pulldown Bicep,Biceps,100.0,lbs,25,,,,""
2025-02-03,Curl Pulldown Bicep,Biceps,190.0,lbs,6,,,,""
2025-02-03,Curl Pulldown Bicep,Biceps,205.0,lbs,3,,,,""
2025-02-03,Curl Pulldown Bicep,Biceps,220.0,lbs,1,,,,""
2025-02-03,Curl Pulldown Bicep,Biceps,115.0,lbs,20,,,,""
2025-02-04,Lat Pulldown,Back,10.0,lbs,10,,,,""
2025-02-04,Lat Pulldown,Back,70.0,lbs,10,,,,""
2025-02-04,Lat Pulldown,Back,100.0,lbs,10,,,,""
2025-02-04,Lat Pulldown,Back,100.0,lbs,25,,,,""
2025-02-04,Lat Pulldown,Back,130.0,lbs,17,,,,""
2025-02-04,Alternating Dumbbell Shoulder Raises,Shoulders,30.0,lbs,10,,,,""
2025-02-04,Egyptian Cable Lateral Raises,Shoulders,5.0,lbs,10,,,,""
2025-02-04,Egyptian Cable Lateral Raises,Shoulders,10.0,lbs,10,,,,""
2025-02-04,Egyptian Cable Lateral Raises,Shoulders,5.0,lbs,15,,,,""
2025-02-04,Egyptian Cable Lateral Raises,Shoulders,5.0,lbs,22,,,,""
2025-02-04,Plank,Abs,1.0,lbs,,,,0:01:00,""
2025-02-04,Plank,Abs,1.0,lbs,,,,0:01:00,""
2025-02-04,Plank,Abs,1.0,lbs,,,,0:01:00,""
2025-02-06,Burpee,Body,1.0,lbs,5,,,,""
2025-02-06,Tricep Cable Kickback,Triceps,10.0,lbs,10,,,,""
2025-02-06,Tricep Cable Kickback,Triceps,20.0,lbs,5,,,,""
2025-02-06,Tricep Cable Kickback,Triceps,15.0,lbs,20,,,,""
2025-02-06,Tricep Cable Kickback,Triceps,10.0,lbs,30,,,,""
2025-02-07,Burpee,Body,1.0,lbs,5,,,,""
2025-02-07,Burpee,Body,1.0,lbs,10,,,,""
2025-02-07,Burpee,Body,1.0,lbs,15,,,,""
2025-02-07,Burpee,Body,1.0,lbs,20,,,,""
2025-02-07,Burpee,Body,1.0,lbs,15,,,,""
2025-02-07,Burpee,Body,1.0,lbs,15,,,,""
2025-02-07,Burpee,Body,1.0,lbs,15,,,,""
2025-02-07,Burpee,Body,1.0,lbs,6,,,,""
2025-02-07,Burpee,Body,1.0,lbs,4,,,,""
2025-02-21,Dumbbell Overhead Press,Shoulders,40.0,lbs,10,,,,""
2025-02-21,Dumbbell Overhead Press,Shoulders,100.0,lbs,5,,,,""
2025-02-21,Dumbbell Overhead Press,Shoulders,60.0,lbs,20,,,,""
2025-02-21,Dumbbell Overhead Press,Shoulders,70.0,lbs,17,,,,""
2025-02-21,Selector Chest Supported Row Machine Neutral Grip Narrow,Back,55.0,lbs,10,,,,""
2025-02-21,Selector Chest Supported Row Machine Neutral Grip Narrow,Back,115.0,lbs,5,,,,""
2025-02-21,Selector Chest Supported Row Machine Neutral Grip Narrow,Back,115.0,lbs,20,,,,""
2025-02-21,Selector Chest Supported Row Machine Neutral Grip Narrow,Back,205.0,lbs,2,,,,""
2025-02-21,Selector Chest Supported Row Machine Neutral Grip Narrow,Back,130.0,lbs,8,,,,""
2025-02-21,Cable Overhead Triceps Extension,Triceps,10.0,lbs,10,,,,""
2025-02-21,Cable Overhead Triceps Extension,Triceps,40.0,lbs,5,,,,""
2025-02-21,Cable Overhead Triceps Extension,Triceps,25.0,lbs,10,,,,""
2025-03-03,Incline Dumbbell Bench Press,Chest,50.0,lbs,15,,,,""
2025-03-03,Incline Dumbbell Bench Press,Chest,70.0,lbs,15,,,,""
2025-03-03,Incline Dumbbell Bench Press,Chest,90.0,lbs,10,,,,""
2025-03-03,Incline Dumbbell Bench Press,Chest,100.0,lbs,22,,,,""
2025-03-03,Bulgarian Split Squat,Legs,1.0,lbs,5,,,,""
2025-03-03,Bulgarian Split Squat,Legs,30.0,lbs,5,,,,""
2025-03-03,Bulgarian Split Squat,Legs,50.0,lbs,5,,,,""
2025-03-03,Selector Chest Supported Row Machine Neutral Grip Narrow,Back,55.0,lbs,10,,,,""
2025-03-03,Selector Chest Supported Row Machine Neutral Grip Narrow,Back,115.0,lbs,12,,,,""
2025-03-03,Selector Chest Supported Row Machine Neutral Grip Narrow,Back,145.0,lbs,5,,,,""
2025-03-04,Curl Pulldown Bicep,Biceps,55.0,lbs,20,,,,""
2025-03-04,Curl Pulldown Bicep,Biceps,85.0,lbs,20,,,,""
2025-03-04,Curl Pulldown Bicep,Biceps,115.0,lbs,20,,,,""
2025-03-04,Curl Pulldown Bicep,Biceps,145.0,lbs,15,,,,""
2025-03-04,Curl Pulldown Bicep,Biceps,175.0,lbs,11,,,,""
2025-03-04,Curl Pulldown Bicep,Biceps,205.0,lbs,5,,,,""
2025-03-05,Egyptian Cable Lateral Raises,Shoulders,5.0,lbs,10,,,,""
2025-03-05,Egyptian Cable Lateral Raises,Shoulders,10.0,lbs,5,,,,""
2025-03-24,Running (Treadmill),Cardio,,,,1.12,mi,0:09:00,""
2025-03-24,Flat Dumbbell Bench Press,Chest,80.0,lbs,20,,,,""
2025-03-24,Flat Dumbbell Bench Press,Chest,140.0,lbs,10,,,,""
2025-03-24,Rear Delt Machine Fly,Shoulders,84.0,lbs,6,,,,""
2025-03-24,Cable Overhead Triceps Extension,Triceps,60.0,lbs,10,,,,""
2025-03-24,Cable Overhead Triceps Extension,Triceps,72.0,lbs,10,,,,""
2025-03-24,Leg Extension Machine,Legs,84.0,lbs,10,,,,""
2025-03-24,Leg Press,Legs,72.0,lbs,10,,,,""
2025-03-24,Leg Press,Legs,192.0,lbs,10,,,,""
2025-03-24,Alternating Dumbbell Shoulder Raises,Shoulders,20.0,lbs,10,,,,""
2025-03-24,Alternating Dumbbell Shoulder Raises,Shoulders,40.0,lbs,10,,,,""
2025-03-24,Cable Upright Bar Row,Back,24.0,lbs,10,,,,""
2025-03-24,Cable Upright Bar Row,Back,72.0,lbs,10,,,,""
2025-03-24,Cable Upright Bar Row,Back,120.0,lbs,10,,,,""
2025-03-24,Dumbbell Curl,Biceps,20.0,lbs,10,,,,""
2025-03-24,Dumbbell Curl,Biceps,30.0,lbs,10,,,,""
2025-03-24,Dumbbell Curl,Biceps,40.0,lbs,10,,,,""
2025-03-28,Single Arm Dumbbell Clean And Press,Body,30.0,lbs,5,,,,""
2025-03-28,Single Arm Dumbbell Clean And Press,Body,55.0,lbs,10,,,,""
2025-03-28,Single Arm Dumbbell Clean And Press,Body,60.0,lbs,5,,,,""
2025-03-28,Single Arm Dumbbell Clean And Press,Body,65.0,lbs,2,,,,""
2025-03-28,Seated Machine Fly,Chest,84.0,lbs,15,,,,""
2025-03-28,Seated Machine Fly,Chest,120.0,lbs,25,,,,""
2025-03-28,Seated Machine Fly,Chest,192.0,lbs,11,,,,""
2025-03-28,Seated Machine Fly,Chest,192.0,lbs,3,,,,""
2025-03-28,Lying Leg Curl Machine,Legs,24.0,lbs,12,,,,""
2025-03-28,Lying Leg Curl Machine,Legs,60.0,lbs,13,,,,""
2025-03-28,Dumbbell Hammer Curl,Biceps,40.0,lbs,10,,,,""
2025-03-28,Dumbbell Hammer Curl,Biceps,90.0,lbs,6,,,,""
2025-03-28,Dumbbell Hammer Curl,Biceps,100.0,lbs,3,,,,""
2025-03-29,Cable Curl Bar Two Handed,Biceps,72.0,lbs,10,,,,""
2025-03-29,Cable Curl Bar Two Handed,Biceps,108.0,lbs,20,,,,""
2025-03-29,Tricep Cable Pull Down,Triceps,108.0,lbs,10,,,,""
2025-03-30,Flat Dumbbell Bench Press,Chest,80.0,lbs,20,,,,""
2025-03-30,Flat Dumbbell Bench Press,Chest,110.0,lbs,20,,,,""
2025-03-30,Dumbbell Curl,Biceps,40.0,lbs,6,,,,""
2025-03-30,Flat Dumbbell Bench Press,Chest,140.0,lbs,10,,,,""
2025-04-01,Alternating Dumbbell Shoulder Raises,Shoulders,20.0,lbs,20,,,,""
2025-04-01,Alternating Dumbbell Shoulder Raises,Shoulders,30.0,lbs,20,,,,""
2025-04-01,Alternating Dumbbell Shoulder Raises,Shoulders,40.0,lbs,26,,,,""
2025-04-01,Alternating Dumbbell Shoulder Raises,Shoulders,20.0,lbs,30,,,,""
2025-04-01,Forearm Curl Behind The Back,Biceps,10.0,lbs,20,,,,""
2025-04-01,Forearm Curl Behind The Back,Biceps,20.0,lbs,20,,,,""
2025-04-01,Forearm Curl Behind The Back,Biceps,30.0,lbs,20,,,,""
2025-04-01,Forearm Curl Behind The Back,Biceps,40.0,lbs,18,,,,""
2025-04-01,Forearm Curl Behind The Back,Biceps,30.0,lbs,15,,,,""
2025-04-01,Forearm Curl Behind The Back,Biceps,20.0,lbs,18,,,,""
2025-04-05,Cable Upright Bar Row,Back,48.0,lbs,20,,,,""
2025-04-05,Cable Upright Bar Row,Back,60.0,lbs,31,,,,""
2025-04-05,Cable Upright Bar Row,Back,96.0,lbs,17,,,,""
2025-04-05,Cable Upright Bar Row,Back,60.0,lbs,20,,,,""
2025-04-05,Incline Dumbbell Bench Press,Chest,80.0,lbs,15,,,,""
2025-04-05,Incline Dumbbell Bench Press,Chest,120.0,lbs,6,,,,""
2025-04-05,Incline Dumbbell Bench Press,Chest,120.0,lbs,9,,,,""
2025-04-05,Incline Dumbbell Bench Press,Chest,100.0,lbs,10,,,,""
2025-04-05,Dumbbell Curl,Biceps,20.0,lbs,20,,,,""
2025-04-05,Cross Body Hammer Curl Dumbbell,Biceps,20.0,lbs,20,,,,""
2025-04-05,Dumbbell Curl,Biceps,30.0,lbs,20,,,,""
2025-04-05,Cross Body Hammer Curl Dumbbell,Biceps,30.0,lbs,9,,,,""
2025-04-09,Cable Overhead Triceps Extension,Triceps,24.0,lbs,20,,,,""
2025-04-09,Cable Overhead Triceps Extension,Triceps,36.0,lbs,30,,,,""
2025-04-09,Cable Overhead Triceps Extension,Triceps,48.0,lbs,22,,,,""
2025-04-09,Cable Overhead Triceps Extension,Triceps,84.0,lbs,4,,,,""
2025-04-09,Cable Overhead Triceps Extension,Triceps,60.0,lbs,20,,,,""
2025-04-09,Dumbbell Row,Back,25.0,lbs,15,,,,""
2025-04-09,Dumbbell Row,Back,40.0,lbs,26,,,,""
2025-04-09,Forearm Reverse Cable Curl Behind The Back,Biceps,12.0,lbs,10,,,,""
2025-04-09,Forearm Curl Behind The Back,Biceps,20.0,lbs,35,,,,""
2025-04-09,Forearm Curl Behind The Back,Biceps,45.0,lbs,8,,,,""
2025-04-16,Flat Dumbbell Bench Press,Chest,80.0,lbs,20,,,,""
2025-04-16,Flat Dumbbell Bench Press,Chest,120.0,lbs,10,,,,""
2025-04-16,Flat Dumbbell Bench Press,Chest,140.0,lbs,8,,,,""
2025-04-16,Flat Dumbbell Bench Press,Chest,140.0,lbs,10,,,,""
2025-04-16,Flat Dumbbell Bench Press,Chest,160.0,lbs,3,,,,""
2025-04-16,Cable Overhead Triceps Extension,Triceps,24.0,lbs,15,,,,""
2025-04-16,Cable Overhead Triceps Extension,Triceps,48.0,lbs,20,,,,""
2025-04-16,Cable Overhead Triceps Extension,Triceps,60.0,lbs,10,,,,""
2025-04-16,Cable Overhead Triceps Extension,Triceps,72.0,lbs,3,,,,""
2025-04-16,Cable One Arm Bent Over Row,Back,12.0,lbs,5,,,,""
2025-04-16,Cable One Arm Bent Over Row,Back,60.0,lbs,10,,,,""
2025-04-16,Cable One Arm Bent Over Row,Back,84.0,lbs,10,,,,""
2025-04-16,Cable One Arm Bent Over Row,Back,90.0,lbs,10,,,,""
2025-04-18,Seated Incline Dumbbell Curl,Biceps,25.0,lbs,27,,,,""
2025-04-18,Seated Incline Dumbbell Curl,Biceps,30.0,lbs,20,,,,""
2025-04-18,Seated Incline Dumbbell Curl,Biceps,35.0,lbs,15,,,,""
2025-04-18,Lateral Dumbbell Raise,Shoulders,20.0,lbs,20,,,,""
2025-04-18,Lateral Dumbbell Raise,Shoulders,35.0,lbs,4,,,,""
2025-05-01,Egyptian Cable Lateral Raises,Shoulders,12.0,lbs,10,,,,""
2025-05-01,Egyptian Cable Lateral Raises,Shoulders,12.0,lbs,10,,,,""
2025-05-01,Egyptian Cable Lateral Raises,Shoulders,24.0,lbs,10,,,,""
2025-05-01,Cable Upright Bar Row,Back,24.0,lbs,10,,,,""
2025-05-01,Cable Upright Bar Row,Back,48.0,lbs,10,,,,""
2025-05-01,Cable Upright Bar Row,Back,72.0,lbs,10,,,,""
2025-05-01,Cable Upright Bar Row,Back,72.0,lbs,10,,,,""
2025-05-01,Dumbbell Curl,Biceps,20.0,lbs,10,,,,""
2025-05-01,Dumbbell Curl,Biceps,30.0,lbs,10,,,,""
2025-05-01,Dumbbell Curl,Biceps,30.0,lbs,10,,,,""
2025-05-01,Dumbbell Curl,Biceps,35.0,lbs,10,,,,""
2025-05-01,Tricep Cable Pull Down,Triceps,72.0,lbs,10,,,,""
2025-05-01,Tricep Cable Pull Down,Triceps,96.0,lbs,11,,,,""
2025-05-01,Tricep Cable Pull Down,Triceps,108.0,lbs,10,,,,""
2025-05-01,Tricep Cable Pull Down,Triceps,132.0,lbs,10,,,,""
2025-05-01,Tricep Cable Pull Down,Triceps,156.0,lbs,3,,,,""
2025-05-03,Chin Up,Back,1.0,lbs,5,,,,""
2025-05-03,Flat Dumbbell Bench Press,Chest,100.0,lbs,15,,,,""
2025-05-03,Flat Dumbbell Bench Press,Chest,140.0,lbs,10,,,,""
2025-05-03,Flat Dumbbell Bench Press,Chest,150.0,lbs,7,,,,""
2025-05-03,Flat Dumbbell Bench Press,Chest,140.0,lbs,5,,,,""
2025-05-03,Forearm Curl Behind The Back,Biceps,20.0,lbs,20,,,,""
2025-05-03,Dumbbell Hammer Curl,Biceps,40.0,lbs,10,,,,""
2025-05-03,Alternating Dumbbell Shoulder Raises,Shoulders,30.0,lbs,20,,,,""
2025-05-03,Alternating Dumbbell Shoulder Raises,Shoulders,40.0,lbs,20,,,,""
2025-05-03,Alternating Dumbbell Shoulder Raises,Shoulders,50.0,lbs,15,,,,""
2025-05-03,Dumbbell Hammer Curl,Biceps,80.0,lbs,7,,,,""
2025-05-03,Tricep Cable Kickback,Triceps,12.0,lbs,20,,,,""
2025-05-03,Tricep Cable Kickback,Triceps,24.0,lbs,15,,,,""
2025-05-03,Tricep Cable Kickback,Triceps,36.0,lbs,10,,,,""
2025-05-03,Tricep Cable Kickback,Triceps,48.0,lbs,5,,,,""
2025-05-03,Tricep Cable Kickback,Triceps,36.0,lbs,22,,,,""
2025-05-03,Dumbbell Hammer Curl,Biceps,60.0,lbs,20,,,,""
2025-05-03,Forearm Curl Behind The Back,Biceps,25.0,lbs,20,,,,""
2025-05-03,Lateral Dumbbell Raise,Shoulders,25.0,lbs,10,,,,""
2025-05-03,Lateral Dumbbell Raise,Shoulders,25.0,lbs,8,,,,""
2025-05-03,Dumbbell Hammer Curl,Biceps,60.0,lbs,12,,,,""
2025-05-03,Cable Overhead Triceps Extension,Triceps,36.0,lbs,20,,,,""
2025-05-03,Cable Overhead Triceps Extension,Triceps,48.0,lbs,20,,,,""
2025-05-03,Cable Overhead Triceps Extension,Triceps,60.0,lbs,15,,,,""
2025-05-03,Cable Overhead Triceps Extension,Triceps,60.0,lbs,14,,,,""
2025-05-03,Cable Overhead Triceps Extension,Triceps,60.0,lbs,9,,,,""
2025-05-03,Seated Machine Fly,Chest,60.0,lbs,20,,,,""
2025-05-03,Seated Machine Fly,Chest,120.0,lbs,20,,,,""
2025-05-03,Seated Machine Fly,Chest,168.0,lbs,13,,,,""
2025-05-03,Seated Machine Fly,Chest,216.0,lbs,4,,,,""
2025-05-03,Seated Machine Fly,Chest,120.0,lbs,20,,,,""
2025-05-08,Cable Upright Bar Row,Back,36.0,lbs,15,,,,""
2025-05-08,Pull Up,Back,1.0,lbs,1,,,,""
2025-05-08,Cable Upright Bar Row,Back,60.0,lbs,15,,,,""
2025-05-08,Cable Upright Bar Row,Back,96.0,lbs,22,,,,""
2025-05-08,Cable Upright Bar Row,Back,144.0,lbs,5,,,,""
2025-05-08,Cable Upright Bar Row,Back,108.0,lbs,4,,,,""
2025-05-08,Incline Dumbbell Bench Press,Chest,80.0,lbs,10,,,,""
